pos_id;pos_name;collected_at;id;created_at;updated_at;entry_type_value;entry_type_label;entry_type_detail_type;entry_type_detail_text;status_value;status_label;username;report;shop_reference;shop_name
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;a643e025-9115-4144-aa5d-458611801c53;2026-04-08T23:10:04.342879;2026-04-08T23:10:04.342891;30;import de données;department;département;1;en cours;interne;;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;89a8f714-b15b-48c6-a023-e674760855fd;2026-04-08T17:35:04.263726;2026-04-08T17:35:04.479365;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (89a8f714-b15b-48c6-a023-e674760855fd) | fichier: /srv/import/035/Fac_035_00337489.LC | 4 lignes formatées | 0 lignes en erreurs | 3 lignes crées | 1 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;58d20579-7e4e-4b24-98db-1e88ef09ebea;2026-04-08T17:34:04.269860;2026-04-08T17:34:04.423981;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (58d20579-7e4e-4b24-98db-1e88ef09ebea) | fichier: /srv/import/035/Fac_035_00337488.LC | 2 lignes formatées | 0 lignes en erreurs | 2 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;3a531056-6d81-4ac1-8f63-47933b2323d8;2026-04-08T17:33:04.262759;2026-04-08T17:33:04.447463;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (3a531056-6d81-4ac1-8f63-47933b2323d8) | fichier: /srv/import/035/Fac_035_00337487.LC | 4 lignes formatées | 0 lignes en erreurs | 4 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;1a727d38-7e03-4132-8ba4-f78639a08e40;2026-04-08T17:32:04.257317;2026-04-08T17:32:04.599680;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (1a727d38-7e03-4132-8ba4-f78639a08e40) | fichier: /srv/import/035/Fac_035_00337473.LC | 10 lignes formatées | 0 lignes en erreurs | 10 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;da6af30d-75d9-42aa-a8cf-c048f1bb406d;2026-04-08T17:31:04.259270;2026-04-08T17:31:04.736922;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (da6af30d-75d9-42aa-a8cf-c048f1bb406d) | fichier: /srv/import/035/Fac_035_00337348.LC | 10 lignes formatées | 0 lignes en erreurs | 10 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;8fa53516-93ca-4323-8b52-3fb435dcacf2;2026-04-08T17:30:04.268814;2026-04-08T17:30:04.460881;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (8fa53516-93ca-4323-8b52-3fb435dcacf2) | fichier: /srv/import/035/Fac_035_00337347.LC | 2 lignes formatées | 0 lignes en erreurs | 2 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;a4e5564f-2a4d-49d3-a14f-4fa1af1272ba;2026-04-08T17:29:04.268631;2026-04-08T17:29:04.547995;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (a4e5564f-2a4d-49d3-a14f-4fa1af1272ba) | fichier: /srv/import/035/Fac_035_00337346.LC | 6 lignes formatées | 0 lignes en erreurs | 5 lignes crées | 1 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;44854867-6a76-464d-a195-2b8a1bb14fa6;2026-04-08T17:28:04.269421;2026-04-08T17:28:04.394307;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (44854867-6a76-464d-a195-2b8a1bb14fa6) | fichier: /srv/import/035/Fac_035_00337345.LC | 2 lignes formatées | 0 lignes en erreurs | 2 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;5b67d5d8-7c69-4e1c-88ff-b316e301b754;2026-04-08T17:27:04.260025;2026-04-08T17:27:04.449866;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (5b67d5d8-7c69-4e1c-88ff-b316e301b754) | fichier: /srv/import/035/Fac_035_00337344.LC | 4 lignes formatées | 0 lignes en erreurs | 4 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;6eb3df7e-8309-423c-b346-52fbf55dacb8;2026-04-08T17:26:04.273177;2026-04-08T17:26:04.476336;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (6eb3df7e-8309-423c-b346-52fbf55dacb8) | fichier: /srv/import/035/Fac_035_00337343.LC | 3 lignes formatées | 0 lignes en erreurs | 3 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;cd13330b-647b-4f34-bc06-8717ee2ed791;2026-04-08T17:25:04.272824;2026-04-08T17:25:05.497057;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (cd13330b-647b-4f34-bc06-8717ee2ed791) | fichier: /srv/import/035/Fac_035_00337342.LC | 29 lignes formatées | 0 lignes en erreurs | 28 lignes crées | 1 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;a2006b74-951f-439a-8048-05acedb0bc73;2026-04-08T17:24:04.268212;2026-04-08T17:24:05.099152;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (a2006b74-951f-439a-8048-05acedb0bc73) | fichier: /srv/import/035/Fac_035_00337341.LC | 28 lignes formatées | 0 lignes en erreurs | 21 lignes crées | 7 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;7f6e7bd5-4d1d-4df7-b55a-bf9daafd9af3;2026-04-08T17:23:04.273540;2026-04-08T17:23:04.474625;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (7f6e7bd5-4d1d-4df7-b55a-bf9daafd9af3) | fichier: /srv/import/035/Fac_035_00337340.LC | 5 lignes formatées | 0 lignes en erreurs | 5 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;9220b933-067b-478b-8b29-02cde92461c1;2026-04-08T17:22:04.285304;2026-04-08T17:22:07.514301;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (9220b933-067b-478b-8b29-02cde92461c1) | fichier: /srv/import/035/Fac_035_00337339.LC | 89 lignes formatées | 0 lignes en erreurs | 85 lignes crées | 4 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;ee36a46a-f356-482d-94f8-d62c8ef332a3;2026-04-08T17:21:04.265172;2026-04-08T17:21:05.560445;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (ee36a46a-f356-482d-94f8-d62c8ef332a3) | fichier: /srv/import/035/Fac_035_00337338.LC | 35 lignes formatées | 0 lignes en erreurs | 34 lignes crées | 1 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;e1d852fb-11a6-44e5-9d6b-a00fef7eee84;2026-04-08T17:20:04.258449;2026-04-08T17:20:06.872386;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (e1d852fb-11a6-44e5-9d6b-a00fef7eee84) | fichier: /srv/import/035/Fac_035_00337337.LC | 63 lignes formatées | 0 lignes en erreurs | 59 lignes crées | 4 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;5c3fc40a-be5d-4fda-b305-e8a3df086e2d;2026-04-08T17:19:04.262974;2026-04-08T17:19:04.580769;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (5c3fc40a-be5d-4fda-b305-e8a3df086e2d) | fichier: /srv/import/035/Fac_035_00337336.LC | 9 lignes formatées | 0 lignes en erreurs | 7 lignes crées | 2 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;d45906ea-2596-4eb5-b47e-27cf55bbcf15;2026-04-08T17:18:04.275712;2026-04-08T17:18:05.527796;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (d45906ea-2596-4eb5-b47e-27cf55bbcf15) | fichier: /srv/import/035/Fac_035_00337335.LC | 34 lignes formatées | 0 lignes en erreurs | 29 lignes crées | 5 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;a9b641ab-9285-4b4c-aff5-31f12e73a863;2026-04-08T17:17:04.259457;2026-04-08T17:17:05.542706;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (a9b641ab-9285-4b4c-aff5-31f12e73a863) | fichier: /srv/import/035/Fac_035_00337334.LC | 31 lignes formatées | 0 lignes en erreurs | 31 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;edeeb4c2-7470-4137-b5bc-5b7300b639fe;2026-04-08T17:16:04.254947;2026-04-08T17:16:04.570266;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (edeeb4c2-7470-4137-b5bc-5b7300b639fe) | fichier: /srv/import/035/Fac_035_00337333.LC | 10 lignes formatées | 0 lignes en erreurs | 10 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;782a81b8-eb3f-407d-b30f-ac19d0e00e11;2026-04-08T17:15:04.278486;2026-04-08T17:15:04.497324;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (782a81b8-eb3f-407d-b30f-ac19d0e00e11) | fichier: /srv/import/035/Fac_035_00337331.LC | 3 lignes formatées | 0 lignes en erreurs | 3 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;3057069a-cdec-42f6-a8ef-c4c9b0138507;2026-04-08T17:14:04.254097;2026-04-08T17:14:04.418723;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (3057069a-cdec-42f6-a8ef-c4c9b0138507) | fichier: /srv/import/035/Fac_035_00216325.LC | 3 lignes formatées | 0 lignes en erreurs | 3 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;047b489f-9faa-410d-8ff9-cc5ab2d5f64b;2026-04-08T17:13:04.260602;2026-04-08T17:13:04.460508;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (047b489f-9faa-410d-8ff9-cc5ab2d5f64b) | fichier: /srv/import/035/Fac_035_00216324.LC | 3 lignes formatées | 0 lignes en erreurs | 3 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;ba3b887e-db1b-4093-adac-2c03c5b22b29;2026-04-08T17:12:04.259862;2026-04-08T17:12:04.395713;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (ba3b887e-db1b-4093-adac-2c03c5b22b29) | fichier: /srv/import/035/Fac_035_00108218.LC | 2 lignes formatées | 0 lignes en erreurs | 2 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;e5e5717b-041b-4f31-9b3b-af94f831de14;2026-04-08T17:11:04.258219;2026-04-08T17:11:04.582000;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (e5e5717b-041b-4f31-9b3b-af94f831de14) | fichier: /srv/import/035/Fac_035_00108215.LC | 2 lignes formatées | 0 lignes en erreurs | 2 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;2450f648-e447-4aad-821c-aef588f55dac;2026-04-08T13:04:04.191740;2026-04-08T13:04:04.601857;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (2450f648-e447-4aad-821c-aef588f55dac) | fichier: /srv/import/035/Fac_035_00337305.LC | 6 lignes formatées | 0 lignes en erreurs | 6 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;a2be967f-ea1c-43cc-8400-4d1c635b8b42;2026-04-08T13:03:04.190870;2026-04-08T13:03:04.402777;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (a2be967f-ea1c-43cc-8400-4d1c635b8b42) | fichier: /srv/import/035/Fac_035_00337284.LC | 2 lignes formatées | 0 lignes en erreurs | 2 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;5fb2782f-11ba-4005-8c33-b35961c2bed0;2026-04-08T13:02:04.155403;2026-04-08T13:02:04.437573;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (5fb2782f-11ba-4005-8c33-b35961c2bed0) | fichier: /srv/import/035/Fac_035_00337215.LC | 6 lignes formatées | 0 lignes en erreurs | 6 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;03beb416-a378-40a9-bbee-6ded547be775;2026-04-08T13:01:04.160407;2026-04-08T13:01:04.376799;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (03beb416-a378-40a9-bbee-6ded547be775) | fichier: /srv/import/035/Fac_035_00337095.LC | 4 lignes formatées | 0 lignes en erreurs | 4 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;b2f6c273-3149-43af-8518-a6e08b4f6ce0;2026-04-08T13:00:04.165567;2026-04-08T13:00:04.424661;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (b2f6c273-3149-43af-8518-a6e08b4f6ce0) | fichier: /srv/import/035/Fac_035_00337094.LC | 6 lignes formatées | 0 lignes en erreurs | 6 lignes crées | 0 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
pos4;POS 4;2026-04-09T18:56:16.962771+00:00;f5f2fa2f-62bb-43d9-90a0-638fb411236b;2026-04-08T12:59:04.153737;2026-04-08T12:59:04.319597;30;import de données;delivery;livraison;2;succès;interne;Import livraison: | fin intégration: (f5f2fa2f-62bb-43d9-90a0-638fb411236b) | fichier: /srv/import/035/Fac_035_00337093.LC | 3 lignes formatées | 0 lignes en erreurs | 2 lignes crées | 1 lignes mises à jour | 0 lignes supprimées;035;HYPER HAYAT
